catid,ra_obj,dec_obj,ra_ifu,dec_ifu,r_petro,r_auto,z_tonry,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,mstar,g_i,a_g,surv_sami,bad_class
485873,217.7501474,-1.80041697,217.7501474,-1.80041697,15.757,15.788,0.05475,0.05391,-21.2,27.87,23.73,25.66,27.19,0.0967,50.73001,10.61,1.2,0.164,8,1
485660,216.7619446,-1.75558409,216.7619446,-1.75558409,19.773,19.735,0.0408,0.03996,nan,0.58,19.73,21.67,23.2,0.5512,161.22,8.89,1.33,0.181,3,1
99685,183.7825346,1.01615928,183.7825346,1.01615928,19.74,16.203,0.04938,0.04815,-20.56,43.24,26.52,28.45,29.98,0.7919,101.200005,10.73,1.52,0.094,8,1
517088,130.6756448,2.44175703,130.6756448,2.44175703,16.906,16.88,0.05116,0.05015,-19.96,14.62,23.71,25.64,27.17,0.2788,72.119995,10.03,1.07,0.158,8,1
620092,223.227131,0.29122896,223.227131,0.29122896,16.751,16.165,0.04424,0.04351,-20.37,877.98,28.62,30.56,32.09,0.7376,137.08,10.14,0.94,0.183,8,0
136843,176.2904556,-1.75454355,176.2904556,-1.75454355,16.774,16.219,0.10788,0.10654,-22.39,10.71,23.01,24.97,26.5,0.2265,74.31,11.04,1.25,0.063,4,0
422808,132.5280637,2.65171941,132.5280637,2.65171941,17.15,16.394,0.06076,0.05971,-20.85,2.08,19.86,21.84,23.36,0.3097,127.34,10.52,1.27,0.119,3,0
186500,184.8228857,-1.51555285,184.8228857,-1.51555285,16.571,16.422,0.07512,0.07386,-21.33,47.78,24.87,26.84,28.37,0.4941,31.399994,10.7,1.28,0.095,3,1
41007,184.0332287,-0.7311568,184.0332287,-0.7311568,17.182,17.093,0.08512,0.08385,-20.91,3.83,21.5,23.49,25.01,0.1036,163.41,10.35,1.07,0.077,3,0
371882,133.2215602,1.03301224,133.2215602,1.03301224,16.78,16.543,0.05255,0.0515,-20.36,7.76,22.23,24.23,25.75,0.3621,107.89001,10.25,1.16,0.191,8,0
301203,132.7739115,1.18783734,132.7739115,1.18783734,17.184,17.104,0.08783,0.08675,-21.01,6.18,22.18,24.19,25.72,0.3851,124.28,10.54,1.28,0.149,3,0
23266,180.9066656,1.20571015,180.9066656,1.20571015,17.111,17.013,0.07838,0.0771,-20.84,11.78,23.46,25.5,27.03,0.2275,154.49,10.5,1.3,0.068,3,0
47217,211.883744,-0.78179774,211.883744,-0.78179774,18.508,16.55,0.05339,0.05246,-20.37,20.53,23.27,25.34,26.86,0.3685,139.52,11.02,2.32,0.166,8,1
91962,214.3047583,0.53510387,214.3047583,0.53510387,16.733,16.912,0.07809,0.07718,-20.91,1.77,20.26,22.35,23.87,0.1554,77.399994,10.53,1.29,0.132,3,3
372509,136.052728,1.15331446,136.052728,1.15331446,19.332,15.716,0.09744,0.09631,-22.57,271.65,29.89,32,33.53,0.5798,130.13,11.9,2.54,0.154,4,1
592907,214.6935421,-0.08350256,214.6935421,-0.08350256,16.303,16.284,0.05416,0.05328,-20.64,18.45,23.29,25.41,26.93,0.5853,87.62,9.87,0.53,0.177,3,0
849715,136.9916022,2.26809327,136.9916022,2.26809327,20.246,21.172,0.02729,0.0263,-14.39,0.57,20.47,22.6,24.12,0.4369,32.72,8.35,1.85,0.158,8,2
718921,217.2773885,1.28502947,217.2773885,1.28502947,14.457,14.172,0.08733,0.08647,-23.91,0.09,10.94,13.11,14.63,0.1403,55.800003,11.19,0.48,0.121,8,0
422832,132.5691063,2.6484217,132.5691063,2.6484217,17.491,17.486,0.05991,0.05887,-19.71,13.95,24.13,26.31,27.83,0.2432,135.42,9.99,1.17,0.117,3,0
601012,138.2550791,0.36587907,138.2550791,0.36587907,19.049,16.808,0.05113,0.05002,-20.04,1.94,21.31,23.5,25.02,0.493,82.880005,10.5,1.67,0.102,8,1
86270,185.9807179,0.62297979,185.9807179,0.62297979,17.091,17.098,0.07563,0.07438,-20.66,5.1,21.81,24.01,25.53,0.2564,96.78,10.37,1.22,0.103,3,0
714371,182.1114934,1.94611722,182.1114934,1.94611722,19.597,17.681,0.03449,0.03327,-18.46,0.75,20.53,22.78,24.3,0.1497,167.04001,10.24,2.29,0.102,8,1
748147,175.1457336,0.28036299,175.1457336,0.28036299,19.461,16.43,0.10732,0.10598,-22.19,1.24,19.3,21.55,23.07,0.7506,167.45,11.04,1.36,0.102,4,3
273338,183.2251848,1.2988316,183.2251848,1.2988316,18.987,18.082,0.00538,0.00409,-13.73,0.68,19.4,21.65,23.17,0.6468,125.59,7.73,1.2,0.127,8,3
204768,139.4562093,-0.2804184,139.4562093,-0.2804184,17.236,17.069,0.0188,0.01788,-17.51,0.31,16.62,18.87,20.39,0.1362,41.570007,9.21,1.21,0.115,8,2
720743,219.9759776,1.80675291,219.9759776,1.80675291,18.039,17.37,0.08556,0.08475,-20.76,10.39,22.41,24.66,26.18,0.7532,78.66998,10.41,1.18,0.146,3,3
319290,214.0295729,1.96412515,214.0295729,1.96412515,17.156,17.173,0.02625,0.02537,-18.05,5.22,22.02,24.27,25.79,0.3325,179.6,8.58,0.16,0.179,8,0
727523,134.4741831,2.29975641,134.4741831,2.29975641,19.464,17.171,0.04203,0.04098,nan,6.86,23.6,25.85,27.37,0.6037,160.45999,9.54,0.65,0.134,8,1
178580,180.8130871,-1.95678366,180.8130871,-1.95678366,18.124,18.043,0.02285,0.02124,-16.92,3.63,26.29,28.55,30.06,0.0024,99.48,8.43,0.56,0.086,8,0
271618,175.126389,1.38357664,175.126389,1.38357664,19.29,16.353,0.07756,0.07626,-21.47,0.22,15.85,18.1,19.62,0.9158,38.729996,10.78,1.3,0.086,3,3
65140,221.7891264,-0.34465084,221.7891264,-0.34465084,16.415,16.309,0.08569,0.08491,-21.76,898.63,30.01,32.26,33.78,0.4092,98.08,10.96,1.4,0.169,8,1
740378,214.093339,-1.24002289,214.093339,-1.24002289,19.224,17.488,0.03774,0.03686,-18.82,30.23,26.38,28.63,30.15,0.272,7.800003,10.2,1.64,0.159,8,1
372990,138.6356717,1.23729649,138.6356717,1.23729649,15.922,16.355,0.0568,0.05568,-20.74,12.87,24.4,26.65,28.17,0.598,90.24,10.22,0.92,0.126,8,2
381293,131.9865651,1.74874649,131.9865651,1.74874649,16.077,15.869,0.06676,0.06571,-21.52,1.93,19.04,21.29,22.81,0.2831,153.69,10.37,0.74,0.14,3,2
47752,214.1224219,-0.74291833,214.1224219,-0.74291833,15.788,16.164,0.04959,0.0487,-20.52,1.02,17,19.26,20.77,0.7209,178.68,9.82,0.52,0.178,3,2
575265,139.2086549,-0.12125958,139.2086549,-0.12125958,18.395,17.843,0.08891,0.08775,-20.4,66.69,23.77,26.02,27.54,0.7506,138.68,10.63,1.54,0.111,3,1
209241,132.5054512,0.15303958,132.5054512,0.15303958,17.142,16.756,0.11047,0.10937,-22,52.05,23.8,26.06,27.58,0.1407,50.869995,11.17,1.44,0.146,4,1
323594,132.3895217,1.72577226,132.3895217,1.72577226,16.527,16.689,0.07035,0.06929,-20.89,5.75,22.03,24.29,25.8,0.3151,132.17,10.48,1.21,0.141,3,0
537226,184.536962,-0.97925459,184.536962,-0.97925459,15.098,14.772,0.07569,0.07443,-22.94,0.9,16.1,18.35,19.87,0.3192,72.729996,11.09,0.96,0.117,8,0
955328,214.3761049,-0.72873232,214.3761049,-0.72873232,24.306,16.269,0.06774,0.06684,-21.3,1.39,23.58,25.84,27.35,0.1202,147.88,11.39,2.45,0.178,8,1
77064,211.5381358,0.16882248,211.5381358,0.16882248,16.235,16.29,0.04869,0.04776,nan,nan,nan,nan,nan,nan,nan,10.16,0.97,0.168,8,1
373122,139.5815721,1.19546858,139.5815721,1.19546858,17.558,17.393,0.08785,0.08669,nan,nan,nan,nan,nan,nan,nan,10.55,1.38,0.083,3,1
382463,136.7932483,1.90364287,136.7932483,1.90364287,16.18,15.708,0.10109,0.09995,nan,nan,nan,nan,nan,nan,nan,11.58,1.78,0.149,4,1
690080,180.08373,-1.10649817,180.08373,-1.10649817,17.695,14.687,0.00637,0.00458,nan,nan,nan,nan,nan,nan,nan,8.81,0.71,0.101,8,1
690355,177.3463231,-1.08420065,177.3463231,-1.08420065,18.699,13.574,0.02214,0.02045,nan,nan,nan,nan,nan,nan,nan,10.8,1.26,0.076,8,3
693033,220.045445,-0.2934806,220.045445,-0.2934806,18.028,14.474,0.00776,0.00654,nan,nan,nan,nan,nan,nan,nan,8.9,0.56,0.148,8,4
693034,220.0466379,-0.28986901,220.0466379,-0.28986901,19.111,11.26,0.00755,0.00634,nan,nan,nan,nan,nan,nan,nan,10.45,0.86,0.149,8,4
693035,220.0447564,-0.29400066,220.0447564,-0.29400066,18.159,16.546,0.00775,0.00653,nan,nan,nan,nan,nan,nan,nan,7.94,0.47,0.148,8,4
693086,215.5976152,-0.37369041,215.5976152,-0.37369041,17.055,14.961,0.0063,0.00507,nan,nan,nan,nan,nan,nan,nan,8.17,0.16,0.148,8,4
693088,215.5922049,-0.38331791,215.5922049,-0.38331791,18.63,14.366,0.00648,0.00522,nan,nan,nan,nan,nan,nan,nan,8.79,0.53,0.148,8,4
693423,219.4767357,-0.39748142,219.4767357,-0.39748142,18.15,15.282,0.00725,0.00605,nan,nan,nan,nan,nan,nan,nan,8.53,0.57,0.141,8,3
693425,219.4766373,-0.39891241,219.4766373,-0.39891241,18.987,16.447,0.00715,0.00596,nan,nan,nan,nan,nan,nan,nan,7.92,0.44,0.141,8,3
693426,219.4724526,-0.40066842,219.4724526,-0.40066842,19.771,16.088,0.00733,0.00612,nan,nan,nan,nan,nan,nan,nan,8.74,1.11,0.141,8,3
695871,217.1576653,0.55305834,217.1576653,0.55305834,18.966,14.526,0.00651,0.00527,nan,nan,nan,nan,nan,nan,nan,8.8,0.61,0.141,8,0
700771,179.9617512,-1.38127691,179.9617512,-1.38127691,18.957,14.936,0.03705,0.03581,nan,nan,nan,nan,nan,nan,nan,10.26,0.74,0.106,8,3
714923,215.8645887,1.72556547,215.8645887,1.72556547,19.292,14.814,0.00574,0.00456,nan,nan,nan,nan,nan,nan,nan,8.34,0.35,0.122,8,3
714924,215.8656783,1.72544563,215.8656783,1.72544563,19.237,14.929,0.00575,0.00457,nan,nan,nan,nan,nan,nan,nan,8.29,0.34,0.122,8,3
715104,218.2099921,1.54301267,218.2099921,1.54301267,19.014,15.326,0.02754,0.02676,nan,nan,nan,nan,nan,nan,nan,10.15,1.11,0.166,8,0
718957,221.0369165,1.19498765,221.0369165,1.19498765,19.581,14.62,0.02881,0.02807,nan,nan,nan,nan,nan,nan,nan,10.22,0.8,0.169,8,3
725502,130.7638329,0.98233866,130.7638329,0.98233866,19.635,15.762,0.07185,0.07081,nan,nan,nan,nan,nan,nan,nan,10.85,1.16,0.152,3,3
726083,131.382936,1.29349513,131.382936,1.29349513,19.329,16.128,0.04526,0.04424,nan,nan,nan,nan,nan,nan,nan,9.99,0.77,0.153,3,0
730031,130.9630052,2.71221573,130.9630052,2.71221573,19.654,13.895,0.02663,0.02576,nan,nan,nan,nan,nan,nan,nan,10.8,1.23,0.149,8,3
736160,212.4839185,-1.2388828,212.4839185,-1.2388828,18.866,16.272,0.02573,0.02479,nan,nan,nan,nan,nan,nan,nan,9,0.27,0.219,8,3
738940,212.9074221,-1.15619085,212.9074221,-1.15619085,18.838,15.305,0.00616,0.0049,nan,nan,nan,nan,nan,nan,nan,8.63,0.82,0.215,8,3
739864,221.7085783,-1.9604381,221.7085783,-1.9604381,19.179,17.303,0.04401,0.04325,nan,nan,nan,nan,nan,nan,nan,9.56,0.83,0.228,8,3
740282,218.1553811,-1.52400457,218.1553811,-1.52400457,19.737,16.453,0.05365,0.05282,nan,nan,nan,nan,nan,nan,nan,10.41,1.22,0.174,8,1
742632,174.9341036,-1.02979934,174.9341036,-1.02979934,18.985,15.476,0.0805,0.07919,nan,nan,nan,nan,nan,nan,nan,11.2,1.38,0.075,8,3
742793,174.2642522,-0.91194911,174.2642522,-0.91194911,18.611,15.334,0.06016,0.05887,nan,nan,nan,nan,nan,nan,nan,10.73,0.96,0.077,3,1
744473,177.6512561,-0.56757879,177.6512561,-0.56757879,19.409,15.943,0.00757,0.00564,nan,nan,nan,nan,nan,nan,nan,7.98,0.17,0.1,8,3
746913,217.4401388,-0.1518728,217.4401388,-0.1518728,19.133,17.251,0.03145,0.03063,nan,nan,nan,nan,nan,nan,nan,9.53,1.14,0.163,8,3
751043,182.8389662,1.06356593,182.8389662,1.06356593,18.797,16.099,0.04823,0.047,nan,nan,nan,nan,nan,nan,nan,10.07,0.8,0.107,8,0
882797,222.0724866,-1.89665335,222.0724866,-1.89665335,19.822,19.876,0.04077,0.04002,nan,nan,nan,nan,nan,nan,nan,9,1.5,0.214,8,0
889603,132.9430475,2.52054697,132.9430475,2.52054697,19.788,17.386,0.03673,0.0357,nan,nan,nan,nan,nan,nan,nan,9.48,1,0.117,8,3
944933,178.4441839,1.19294036,178.4441839,1.19294036,20.389,15.949,0.07187,0.07059,nan,nan,nan,nan,nan,nan,nan,10.4,0.7,0.073,3,3
949619,183.0919532,-1.18245716,183.0919532,-1.18245716,19.955,15.624,0.07697,0.0757,nan,nan,nan,nan,nan,nan,nan,11.67,2.13,0.085,8,1
3621807,129.3626061,-0.70738396,129.3626061,-0.70738396,19.206,17.678,0.07985,0.07882,nan,nan,nan,nan,nan,nan,nan,10.33,1.15,0.138,3,1
3622141,129.7833775,-0.78141814,129.7833775,-0.78141814,17.519,17.399,0.05187,0.05086,nan,nan,nan,nan,nan,nan,nan,9.99,1.26,0.122,3,1
3622327,129.9544064,-0.74392522,129.9544064,-0.74392522,17.163,17.08,0.0383,0.0373,nan,nan,nan,nan,nan,nan,nan,9.37,0.66,0.105,8,0
3623223,131.0194091,-0.74868075,131.0194091,-0.74868075,16.98,16.942,0.01397,0.01336,nan,nan,nan,nan,nan,nan,nan,8.42,0.5,0.149,8,0
3624571,132.2795931,-0.8606254,132.2795931,-0.8606254,16.648,16.618,0.07082,0.06976,nan,nan,nan,nan,nan,nan,nan,10.51,1.18,0.116,3,1
3625080,132.7808661,-0.84048755,132.7808661,-0.84048755,17.092,17.075,0.0787,0.07762,nan,nan,nan,nan,nan,nan,nan,10.43,1.23,0.091,3,0
3625082,132.7754132,-0.83952793,132.7754132,-0.83952793,17.329,17.299,0.07774,0.07666,nan,nan,nan,nan,nan,nan,nan,10.32,1.2,0.091,3,0
3625380,133.002477,-0.87478741,133.002477,-0.87478741,16.119,16.132,0.04806,0.04701,nan,nan,nan,nan,nan,nan,nan,9.93,0.65,0.089,3,0
3625882,133.4901374,-0.86244128,133.4901374,-0.86244128,15.973,15.933,0.07979,0.0787,nan,nan,nan,nan,nan,nan,nan,10.75,1.04,0.097,3,0
3626392,133.892949,-0.82691632,133.892949,-0.82691632,15.963,15.986,0.04037,0.03932,nan,nan,nan,nan,nan,nan,nan,10.01,0.86,0.116,8,0
3626507,134.008466,-0.78930472,134.008466,-0.78930472,17.073,17.077,0.05215,0.05108,nan,nan,nan,nan,nan,nan,nan,9.95,1.04,0.125,3,0
3626603,134.1168895,-0.92528268,134.1168895,-0.92528268,16.87,16.775,0.0513,0.05023,nan,nan,nan,nan,nan,nan,nan,9.92,0.86,0.124,3,1
3627036,134.4415127,-0.89949707,134.4415127,-0.89949707,15.773,15.778,0.0712,0.07011,nan,nan,nan,nan,nan,nan,nan,10.86,1.23,0.125,3,0
3627095,134.4560829,-0.89910822,134.4560829,-0.89910822,16.226,16.202,0.07128,0.07019,nan,nan,nan,nan,nan,nan,nan,10.73,1.28,0.124,3,0
3627106,134.4612285,-0.92146032,134.4612285,-0.92146032,15.373,15.307,0.07194,0.07085,nan,nan,nan,nan,nan,nan,nan,11.1,1.27,0.123,8,0
3627201,134.4748775,-0.87766896,134.4748775,-0.87766896,15.623,15.463,0.07131,0.07022,nan,nan,nan,nan,nan,nan,nan,11.15,1.4,0.123,8,0
3628218,135.2555081,-0.92860701,135.2555081,-0.92860701,15.874,15.865,0.09017,0.08905,nan,nan,nan,nan,nan,nan,nan,10.96,1.14,0.124,8,0
3628457,135.462588,-0.95545351,135.462588,-0.95545351,18.457,18.399,0.04312,0.04204,nan,nan,nan,nan,nan,nan,nan,8.75,0.41,0.117,3,0
3628809,135.7137979,-0.85621081,135.7137979,-0.85621081,17.045,16.922,0.01984,0.01907,nan,nan,nan,nan,nan,nan,nan,8.79,0.58,0.1,8,0
3629182,135.9668778,-0.89808621,135.9668778,-0.89808621,16.071,16.034,0.1038,0.10266,nan,nan,nan,nan,nan,nan,nan,11.05,1.2,0.094,4,0
3629663,136.3427153,-0.99095503,136.3427153,-0.99095503,16.08,16.078,0.0987,0.09756,nan,nan,nan,nan,nan,nan,nan,11.03,1.25,0.095,4,0
3630097,136.6648057,-0.86527269,136.6648057,-0.86527269,15.006,15.022,0.03117,0.03009,nan,nan,nan,nan,nan,nan,nan,10.18,0.87,0.11,8,0
3630239,136.8291263,-0.86927494,136.8291263,-0.86927494,16.694,16.662,0.05953,0.05842,nan,nan,nan,nan,nan,nan,nan,10.02,0.77,0.109,8,0
3630364,136.7163236,-0.94388853,136.7163236,-0.94388853,18.722,18.704,0.04109,0.04,nan,nan,nan,nan,nan,nan,nan,8.73,0.62,0.096,3,0
3630486,136.9092359,-0.90210505,136.9092359,-0.90210505,16.636,16.5,0.03136,0.03028,nan,nan,nan,nan,nan,nan,nan,9.32,0.54,0.112,8,0
3630943,137.266179,-0.99449392,137.266179,-0.99449392,15.943,15.952,0.08956,0.08841,nan,nan,nan,nan,nan,nan,nan,10.97,1.22,0.124,8,0
3631885,137.7985844,-0.9794785,137.7985844,-0.9794785,16.519,16.533,0.04049,0.03939,nan,nan,nan,nan,nan,nan,nan,10,1.12,0.107,8,0
3631902,137.8934748,-0.86512905,137.8934748,-0.86512905,15.808,15.791,0.05583,0.05471,nan,nan,nan,nan,nan,nan,nan,10.36,0.84,0.112,8,0
3632384,138.188477,-0.98934878,138.188477,-0.98934878,17,16.836,0.02816,0.02712,nan,nan,nan,nan,nan,nan,nan,9.05,0.5,0.141,8,0
3632610,138.3003955,-0.91128457,138.3003955,-0.91128457,17.395,17.384,0.05554,0.05442,nan,nan,nan,nan,nan,nan,nan,9.52,0.61,0.142,3,0
3634556,139.4467789,-0.98589449,139.4467789,-0.98589449,15.616,15.559,0.07091,0.06976,nan,nan,nan,nan,nan,nan,nan,11,1.29,0.123,8,0
3635222,139.8964102,-0.95989272,139.8964102,-0.95989272,17.856,17.893,0.05668,0.05554,nan,nan,nan,nan,nan,nan,nan,9.69,1.07,0.118,3,0
3894635,129.0761041,-0.84274256,129.0761041,-0.84274256,16.101,16.065,0.04427,0.04328,nan,nan,nan,nan,nan,nan,nan,10.15,0.97,0.157,8,0
3895241,129.3935197,-0.86417966,129.3935197,-0.86417966,17.606,17.551,0.08016,0.07913,nan,nan,nan,nan,nan,nan,nan,10.32,1.31,0.134,3,0
3895257,129.4379663,-0.86161142,129.4379663,-0.86161142,14.6,14.608,0.03158,0.03059,nan,nan,nan,nan,nan,nan,nan,10.34,0.85,0.142,8,0
3895287,129.4487267,-0.90063363,129.4487267,-0.90063363,16.137,16.14,0.08257,0.08153,nan,nan,nan,nan,nan,nan,nan,10.62,0.94,0.143,3,0
3895503,129.4931718,-0.94238616,129.4931718,-0.94238616,16.696,16.688,0.05878,0.05777,nan,nan,nan,nan,nan,nan,nan,10.11,0.92,0.14,8,0
3895569,129.5801471,-0.81579026,129.5801471,-0.81579026,16.561,16.543,0.08196,0.08092,nan,nan,nan,nan,nan,nan,nan,10.44,0.91,0.134,3,0
3895823,129.6619385,-0.85333128,129.6619385,-0.85333128,16.501,16.533,0.05196,0.05095,nan,nan,nan,nan,nan,nan,nan,10.12,1,0.139,8,0
3895861,129.7182223,-0.84392267,129.7182223,-0.84392267,16.307,16.285,0.10887,0.10781,nan,nan,nan,nan,nan,nan,nan,11,1.19,0.134,4,0
3896758,130.2155502,-0.9034051,130.2155502,-0.9034051,15.95,15.972,0.05254,0.05152,nan,nan,nan,nan,nan,nan,nan,10.43,1.09,0.133,8,0
3896912,130.2666865,-0.90120625,130.2666865,-0.90120625,16.575,16.594,0.03084,0.02984,nan,nan,nan,nan,nan,nan,nan,9.32,0.61,0.135,8,0
3897281,130.3883535,-0.82828163,130.3883535,-0.82828163,16.927,16.909,0.0579,0.05688,nan,nan,nan,nan,nan,nan,nan,10.22,1.21,0.126,8,0
3900151,131.9019163,-0.95406404,131.9019163,-0.95406404,15.436,15.419,0.07077,0.06971,nan,nan,nan,nan,nan,nan,nan,11.06,1.28,0.088,8,0
3900376,132.066438,-0.9362455,132.066438,-0.9362455,19.065,18.077,0.05863,0.05758,nan,nan,nan,nan,nan,nan,nan,10.29,1.59,0.094,8,1
3900749,132.1773877,-0.99891834,132.1773877,-0.99891834,16.58,16.444,0.04198,0.04095,nan,nan,nan,nan,nan,nan,nan,9.58,0.53,0.096,8,0
3901064,132.3720651,-0.89568822,132.3720651,-0.89568822,16.372,16.275,0.10374,0.10264,nan,nan,nan,nan,nan,nan,nan,11.06,1.34,0.111,4,0
3901071,132.3685571,-0.89746327,132.3685571,-0.89746327,16.623,16.547,0.10645,0.10535,nan,nan,nan,nan,nan,nan,nan,11.02,1.41,0.11,4,0
3901441,132.476303,-0.92568974,132.476303,-0.92568974,17.741,17.701,0.05776,0.05671,nan,nan,nan,nan,nan,nan,nan,9.74,0.99,0.108,3,0
3904357,134.1407989,-0.98217684,134.1407989,-0.98217684,16.969,16.961,0.07792,0.07683,nan,nan,nan,nan,nan,nan,nan,10.49,1.26,0.118,3,0
3904638,134.3364407,-0.97524598,134.3364407,-0.97524598,14.814,14.664,0.04027,0.03921,nan,nan,nan,nan,nan,nan,nan,10.62,0.95,0.133,8,0
3904639,134.3347015,-0.9762299,134.3347015,-0.9762299,17.545,14.669,0.04011,0.03905,nan,nan,nan,nan,nan,nan,nan,10.61,0.95,0.133,8,3
3913888,138.1608999,-0.86961375,138.1608999,-0.86961375,17.292,17.276,0.08248,0.08133,nan,nan,nan,nan,nan,nan,nan,10.32,1.15,0.142,3,0
3913987,138.6665111,-0.88189756,138.6665111,-0.88189756,18.91,16.368,0.05576,0.05463,nan,nan,nan,nan,nan,nan,nan,10.45,1.12,0.146,8,1
9011900001,14.06715445,-1.255369342,,,12.986222,13.169163,,0.04452117,-23.33175,63.775894,22.915201,24.42576,25.986717,0.20853871,217.45499,11.5877,1.3198166,,7,0
9011900002,14.07403385,-1.260329833,,,16.286343,16.306042,,0.03911899,-20.190361,1.387755,19.107248,20.176815,21.818083,0.072153755,275.84613,10.15713,1.1202059,,7,8
9011900003,14.0745768,-1.262133952,,,15.871767,16.268087,,0.03849665,-20.227768,nan,nan,nan,nan,nan,nan,10.205531,1.1498327,,7,0
9011900005,14.05378525,-1.263290115,,,18.609417,17.308725,,0.03778281,-19.185982,nan,nan,nan,nan,nan,nan,9.887663,1.262867,,7,0
9011900006,14.07561506,-1.24184017,,,15.212702,15.001332,,0.04361263,-21.498928,2.6059005,19.021425,20.363825,21.946754,0.052937705,169.88126,10.841409,1.2993641,,7,0
9011900007,14.08465721,-1.250634383,,,17.997269,18.026249,,0.04105724,-18.47185,27.696348,24.935598,26.68287,28.223352,0.42923176,107.90984,9.530834,1.1796379,,7,0
9011900008,14.05565122,-1.270016692,,,15.944301,15.723641,,0.045318015,-20.778236,2.1965058,19.245888,20.680416,22.25035,0.099254526,232.4183,10.474614,1.213438,,7,8
9011900009,14.05348658,-1.269423901,,,15.902063,15.652073,,0.045034066,-20.849602,2.5547311,19.301964,20.665499,22.245218,0.29823938,223.73413,10.533861,1.2527571,,7,0
9011900011,14.05586799,-1.238398803,,,16.880154,16.626684,,0.048625406,-19.87669,9.380324,22.387285,23.869879,25.433975,0.41189596,134.14691,10.014269,1.1027069,,7,0
9011900012,14.08465188,-1.24254015,,,16.9606,16.94523,,0.042267334,-19.553968,8.574883,22.46589,24.497694,26.023443,0.25192127,168.96593,9.969811,1.1927376,,7,0
9011900013,14.04273161,-1.267686468,,,16.096497,16.087168,,0.04569421,-20.415071,2.0341873,19.16185,20.405502,22.005552,0.30814984,115.39799,10.37608,1.2726784,,7,0
9011900014,14.04965833,-1.277781742,,,17.384745,17.248835,,0.04795502,-19.254208,6.5908327,22.018393,23.306,24.89797,0.58223933,118.36045,9.794188,1.1301193,,7,0
9011900017,14.03517747,-1.254477202,,,17.923298,17.771927,,0.04365552,-18.728207,2.1527653,20.668825,21.590899,23.28343,0.5258712,246.13504,9.575955,1.1247559,,7,0
9011900019,14.0819873,-1.286268621,,,18.012878,18.02793,,0.04356998,-18.472425,0.8012876,19.313261,20.377289,22.020163,0.24815811,136.27505,9.553915,1.2216167,,7,0
9011900020,14.08737904,-1.22585799,,,17.937412,17.87651,,0.036599126,-18.617653,4.1025453,21.539532,22.748575,24.355566,0.63658094,205.79399,9.501628,1.0849686,,7,0
9011900024,14.10661918,-1.262471645,,,13.447802,13.393762,,0.038231876,-23.101175,14.154416,20.742153,22.202436,23.76917,0.14158277,122.804115,11.460869,1.2745686,,7,0
9011900025,14.07350163,-1.295399133,,,17.394276,17.396564,,0.0472295,-19.107056,1.975591,20.279413,21.600061,23.186451,0.37979275,125.814476,9.805207,1.221386,,7,0
9011900026,14.1028561,-1.278464228,,,17.45619,16.57982,,0.03740503,-19.914854,3.164202,21.195738,22.227749,23.880344,0.29454967,245.385,10.112734,1.1572647,,7,0
9011900027,14.10793367,-1.275003263,,,14.84501,14.66293,,0.043533683,-21.837358,4.784761,19.893383,21.441301,22.998339,0.037235722,106.23502,10.948296,1.2682447,,7,0
9011900030,14.09517433,-1.209750488,,,13.802969,13.829848,,0.049786303,-22.674923,7.165518,19.471252,20.627943,22.246521,0.45158967,116.5305,11.178338,1.1535511,,8,0
9011900033,14.06758003,-1.313796688,,,17.064156,15.502544,,0.042394046,-20.991253,2.5316947,19.66172,20.772173,22.402214,0.13026446,218.62492,10.170036,0.6027718,,8,1
9011900034,14.12171493,-1.226750096,,,16.439993,16.128483,,0.03815352,-20.366999,nan,nan,nan,nan,nan,nan,10.291659,1.1864595,,7,0
9011900035,14.12166437,-1.225492731,,,16.410944,16.410454,,0.044108227,-20.090176,2.6684382,20.427742,21.709858,23.302795,0.020701475,287.41525,10.153954,1.1598797,,7,3
9011900036,14.01686036,-1.217477602,,,17.525187,17.461006,,0.0437005,-19.039038,2.2120135,20.972837,22.258793,23.851053,0.183999,262.23752,9.669677,1.093401,,7,0
9011900037,14.03569726,-1.200190786,,,17.68626,17.66484,,0.037788566,-18.830372,1.2058346,19.38077,20.43559,22.081184,0.51050615,202.46881,9.636428,1.1340885,,7,0
9011900038,14.00442894,-1.239127402,,,17.894125,17.855524,,0.04461171,-18.644579,2.9342797,21.148596,22.02816,23.739435,0.6641265,187.41843,9.506463,1.0763685,,7,0
9011900040,13.99994718,-1.271194811,,,17.865034,17.758753,,0.04430916,-18.742142,1.7143006,20.733673,21.7824,23.429827,0.24694332,178.2967,9.64985,1.2210253,,7,0
9011900044,14.04620342,-1.32835205,,,17.625732,17.551512,,0.037302848,-18.942713,1.4749354,20.09907,21.043139,22.72676,0.3111614,224.80875,9.605449,1.0370007,,7,0
9011900045,13.99137156,-1.239893176,,,16.755444,16.714882,,0.04455142,-19.786306,1.7934108,19.776571,20.94124,22.557962,0.20654333,151.62665,10.043321,1.1791267,,7,0
9011900046,14.14358442,-1.280250162,,,18.402561,18.39322,,0.05239958,-18.107433,2.7915184,21.721804,22.695263,24.367744,0.59019,146.25008,9.113859,0.8855648,,3,0
